"bin_id","sample.x","coverage","sample.y","rel_abd","Domain","Phylum","Class","Order","Family","Genus","Species"
"B.3.R.180-8K-bin.43","B.3.R.180",283,"B.3.R.180",0.024665258558464,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium vitaeruminis"
"B.3.R.180-8K-bin.44","B.3.R.180",267,"B.3.R.180",0.0166948133861443,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Wolinella","Wolinella succinogenes"
"B.3.R.180-8K-bin.45","B.3.R.180",71,"B.3.R.180",0.00536088977374575,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Planktomarina","Planktomarina temperata"
"B.3.R.180-8K-bin.46","B.3.R.180",318,"B.3.R.180",0.0136195707165924,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium vaginale"
"B.3.R.180-8K-bin.47","B.3.R.180",145,"B.3.R.180",0.019772867190577,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio fluvialis"
"B.3.R.180-8K-bin.48","B.3.R.180",84,"B.3.R.180",0.00818796923382874,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella","Brucella melitensis"
"B.3.R.180-8K-bin.49","B.3.R.180",167,"B.3.R.180",0.00815419672604121,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Staphylothermus","Staphylothermus hellenicus"
"B.3.R.180-8K-bin.5","B.3.R.180",145,"B.3.R.180",0.0197995840831499,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio fluvialis"
"B.3.R.180-8K-bin.50","B.3.R.180",283,"B.3.R.180",0.024665258558464,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium vitaeruminis"
"B.3.R.180-8K-bin.51","B.3.R.180",338,"B.3.R.180",0.0300445540433959,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter_A","Erythrobacter_A flavus"
"B.3.R.180-8K-bin.6","B.3.R.180",253,"B.3.R.180",0.0328618223094086,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Micrococcaceae","Sinomonas","Sinomonas atrocyanea"
"B.3.R.180-8K-bin.7","B.3.R.180",318,"B.3.R.180",0.0136195707165924,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium vaginale"
"B.3.R.180-8K-bin.8","B.3.R.180",253,"B.3.R.180",0.0328618223094086,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Micrococcaceae","Sinomonas","Sinomonas atrocyanea"
"B.3.R.180-8K-bin.9","B.3.R.180",84,"B.3.R.180",0.00818796923382874,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella","Brucella melitensis"
"B.3.R.180-DT-bin.1","B.3.R.180",298,"B.3.R.180",0.040688255152913,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus paralicheniformis"
"B.3.R.180-DT-bin.10","B.3.R.180",336,"B.3.R.180",0.0198674735460819,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Lawsonella","Lawsonella clevelandensis"
"B.3.R.180-DT-bin.11","B.3.R.180",277,"B.3.R.180",0.0253238085713147,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium vitaeruminis"
"B.3.R.180-DT-bin.12","B.3.R.180",295,"B.3.R.180",0.0360641216088505,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus denitrificans"
"B.3.R.180-DT-bin.14","B.3.R.180",350,"B.3.R.180",0.0242456327880728,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium kashiwanohense_A"
"B.3.R.180-DT-bin.15","B.3.R.180",263,"B.3.R.180",0.0171046835184906,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Wolinella","Wolinella succinogenes"
"B.3.R.180-DT-bin.16","B.3.R.180",31,"B.3.R.180",0.00207901757924864,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacter_A","Helicobacter_A bilis_A"
"B.3.R.180-DT-bin.17","B.3.R.180",137,"B.3.R.180",0.0276509171371993,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Achromobacter","Achromobacter insolitus"
"B.3.R.180-DT-bin.18","B.3.R.180",301,"B.3.R.180",0.0126416680034372,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Desulfurococcus","Desulfurococcus amylolyticus"
"B.3.R.180-DT-bin.19","B.3.R.180",83,"B.3.R.180",0.00844416028895533,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella","Brucella melitensis"
"B.3.R.180-DT-bin.2","B.3.R.180",59,"B.3.R.180",0.00696451444439436,"Bacteria","Firmicutes","Bacilli","Bacillales","Aeribacillaceae","Aeribacillus","Aeribacillus pallidus"
"B.3.R.180-DT-bin.20","B.3.R.180",334,"B.3.R.180",0.034723888054209,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium mustelae"
"B.3.R.180-DT-bin.21","B.3.R.180",260,"B.3.R.180",0.0335691727348939,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter phenanthrenivorans"
"B.3.R.180-DT-bin.22","B.3.R.180",342,"B.3.R.180",0.0407880282187719,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus amyloliquefaciens"
"B.3.R.180-DT-bin.23","B.3.R.180",70,"B.3.R.180",0.00720228867712981,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Planktomarina","Planktomarina temperata"
"B.3.R.180-DT-bin.24","B.3.R.180",376,"B.3.R.180",0.0368011222850451,"Archaea","Halobacterota","Halobacteria","Halobacteriales","Haloarculaceae","Halomicrobium","Halomicrobium mukohataei"
"B.3.R.180-DT-bin.25","B.3.R.180",43,"B.3.R.180",0.00581046579738302,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Octadecabacter","Octadecabacter antarcticus"
"B.3.R.180-DT-bin.26","B.3.R.180",347,"B.3.R.180",0.058036912956564,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium indologenes_F"
"B.3.R.180-DT-bin.27","B.3.R.180",274,"B.3.R.180",0.0315938726993014,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Porphyrobacter_A","Porphyrobacter_A atlanticus"
"B.3.R.180-DT-bin.28","B.3.R.180",31,"B.3.R.180",0.00341613999647264,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Octadecabacter","Octadecabacter temperatus"
"B.3.R.180-DT-bin.29","B.3.R.180",110,"B.3.R.180",0.0200666974528529,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Bordetella_C","Bordetella_C flabilis"
"B.3.R.180-DT-bin.3","B.3.R.180",193,"B.3.R.180",0.0121343803807052,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacter_C","Helicobacter_C cinaedi"
"B.3.R.180-DT-bin.31","B.3.R.180",248,"B.3.R.180",0.0337673632995941,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Micrococcaceae","Sinomonas","Sinomonas atrocyanea"
"B.3.R.180-DT-bin.32","B.3.R.180",240,"B.3.R.180",0.0231147398924118,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter_B","Erythrobacter_B gangjinensis"
"B.3.R.180-DT-bin.33","B.3.R.180",164,"B.3.R.180",0.00815419672604121,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Staphylothermus","Staphylothermus hellenicus"
"B.3.R.180-DT-bin.34","B.3.R.180",324,"B.3.R.180",0.0320795212501741,"Archaea","Halobacterota","Halobacteria","Halobacteriales","Haloarculaceae","Halorhabdus","Halorhabdus utahensis"
"B.3.R.180-DT-bin.35","B.3.R.180",309,"B.3.R.180",0.0127975859884771,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Desulfurococcus","Desulfurococcus mucosus"
"B.3.R.180-DT-bin.36","B.3.R.180",314,"B.3.R.180",0.0164924450083406,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium vaginale"
"B.3.R.180-DT-bin.37","B.3.R.180",142,"B.3.R.180",0.0198294121131402,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio fluvialis"
"B.3.R.180-DT-bin.4","B.3.R.180",308,"B.3.R.180",0.021683566679936,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Riemerella","Riemerella anatipestifer"
"B.3.R.180-DT-bin.5","B.3.R.180",329,"B.3.R.180",0.0331486636237002,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter_A","Erythrobacter_A flavus"
"B.3.R.180-DT-bin.6","B.3.R.180",122,"B.3.R.180",0.012819347283592,"Archaea","Halobacterota","Halobacteria","Halobacteriales","Haloarculaceae","Haloarcula","Haloarcula marismortui"
"B.3.R.180-DT-bin.7","B.3.R.180",165,"B.3.R.180",0.010650162275261,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium breve"
"B.3.R.180-DT-bin.8","B.3.R.180",209,"B.3.R.180",0.0322079390026842,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Bordetella_A","Bordetella_A petrii"
"B.3.R.180-MM-bin.1","B.3.R.180",282,"B.3.R.180",0.0247815039858281,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium vitaeruminis"
"B.3.R.180-MM-bin.10","B.3.R.180",340,"B.3.R.180",0.0333978157304197,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium mustelae"
"B.3.R.180-MM-bin.2","B.3.R.180",348,"B.3.R.180",0.0423892584247296,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus amyloliquefaciens"
"B.3.R.180-MM-bin.3","B.3.R.180",322,"B.3.R.180",0.0209018600701724,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Riemerella","Riemerella anatipestifer"
"B.3.R.180-MM-bin.4","B.3.R.180",335,"B.3.R.180",0.0192845797285019,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Lawsonella","Lawsonella clevelandensis"
"B.3.R.180-MM-bin.5","B.3.R.180",57,"B.3.R.180",0.00604383443731119,"Bacteria","Firmicutes","Bacilli","Bacillales","Aeribacillaceae","Aeribacillus","Aeribacillus pallidus"
"B.3.R.180-MM-bin.7","B.3.R.180",83,"B.3.R.180",0.00830893692334443,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella","Brucella melitensis"
"B.3.R.180-MM-bin.8","B.3.R.180",112,"B.3.R.180",0.0202885493287338,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Bordetella_C","Bordetella_C flabilis"
"B.3.R.180-MM-bin.9","B.3.R.180",338,"B.3.R.180",0.0330671296009514,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter_A","Erythrobacter_A flavus"
"B.3.R.30-8K-bin.1","B.3.R.30",41,"B.3.R.30",0.0189172862337246,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Planktomarina","Planktomarina temperata"
"B.3.R.30-8K-bin.10","B.3.R.30",35,"B.3.R.30",0.0204728145402858,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Porphyrobacter_A","Porphyrobacter_A atlanticus"
"B.3.R.30-8K-bin.11","B.3.R.30",27,"B.3.R.30",0.0103576764170798,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Wolinella","Wolinella succinogenes"
"B.3.R.30-8K-bin.12","B.3.R.30",5,"B.3.R.30",0.000974190475475488,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Desulfurococcus","Desulfurococcus amylolyticus"
"B.3.R.30-8K-bin.13","B.3.R.30",25,"B.3.R.30",0.00606926305094756,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Desulfurococcus","Desulfurococcus mucosus"
"B.3.R.30-8K-bin.14","B.3.R.30",33,"B.3.R.30",0.0193893834025263,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella","Brucella melitensis"
"B.3.R.30-8K-bin.15","B.3.R.30",32,"B.3.R.30",0.0126618402580535,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Riemerella","Riemerella anatipestifer"
"B.3.R.30-8K-bin.16","B.3.R.30",41,"B.3.R.30",0.0189172862337246,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Planktomarina","Planktomarina temperata"
"B.3.R.30-8K-bin.17","B.3.R.30",25,"B.3.R.30",0.00606926305094756,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Desulfurococcus","Desulfurococcus mucosus"
"B.3.R.30-8K-bin.18","B.3.R.30",40,"B.3.R.30",0.0343511500048798,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio fluvialis"
"B.3.R.30-8K-bin.19","B.3.R.30",27,"B.3.R.30",0.0103576764170798,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Wolinella","Wolinella succinogenes"
"B.3.R.30-8K-bin.2","B.3.R.30",25,"B.3.R.30",0.00606926305094756,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Desulfurococcus","Desulfurococcus mucosus"
"B.3.R.30-8K-bin.20","B.3.R.30",27,"B.3.R.30",0.0103576764170798,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Wolinella","Wolinella succinogenes"
"B.3.R.30-8K-bin.21","B.3.R.30",32,"B.3.R.30",0.0126163288764545,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Riemerella","Riemerella anatipestifer"
"B.3.R.30-8K-bin.22","B.3.R.30",33,"B.3.R.30",0.0193893834025263,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella","Brucella melitensis"
"B.3.R.30-8K-bin.23","B.3.R.30",5,"B.3.R.30",0.000974190475475488,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Desulfurococcus","Desulfurococcus amylolyticus"
"B.3.R.30-8K-bin.24","B.3.R.30",20,"B.3.R.30",0.00595631874983838,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Staphylothermus","Staphylothermus hellenicus"
"B.3.R.30-8K-bin.25","B.3.R.30",29,"B.3.R.30",0.0217957810215203,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus denitrificans"
"B.3.R.30-8K-bin.26","B.3.R.30",33,"B.3.R.30",0.0194568163220364,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella","Brucella melitensis"
"B.3.R.30-8K-bin.27","B.3.R.30",5,"B.3.R.30",0.000974190475475488,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Desulfurococcus","Desulfurococcus amylolyticus"
"B.3.R.30-8K-bin.28","B.3.R.30",40,"B.3.R.30",0.0335813937193292,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio fluvialis"
"B.3.R.30-8K-bin.29","B.3.R.30",25,"B.3.R.30",0.00606926305094756,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Desulfurococcus","Desulfurococcus mucosus"
"B.3.R.30-8K-bin.3","B.3.R.30",33,"B.3.R.30",0.0193893834025263,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella","Brucella melitensis"
"B.3.R.30-8K-bin.30","B.3.R.30",20,"B.3.R.30",0.00595631874983838,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Staphylothermus","Staphylothermus hellenicus"
"B.3.R.30-8K-bin.31","B.3.R.30",5,"B.3.R.30",0.000974190475475488,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Desulfurococcus","Desulfurococcus amylolyticus"
"B.3.R.30-8K-bin.32","B.3.R.30",32,"B.3.R.30",0.0125393532478994,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Riemerella","Riemerella anatipestifer"
"B.3.R.30-8K-bin.33","B.3.R.30",41,"B.3.R.30",0.0186465202061025,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Planktomarina","Planktomarina temperata"
"B.3.R.30-8K-bin.34","B.3.R.30",39,"B.3.R.30",0.0239223370294648,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium mustelae"
"B.3.R.30-8K-bin.35","B.3.R.30",32,"B.3.R.30",0.0125393532478994,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Riemerella","Riemerella anatipestifer"
"B.3.R.30-8K-bin.36","B.3.R.30",41,"B.3.R.30",0.0189172862337246,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Planktomarina","Planktomarina temperata"
"B.3.R.30-8K-bin.37","B.3.R.30",27,"B.3.R.30",0.0103576764170798,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Wolinella","Wolinella succinogenes"
"B.3.R.30-8K-bin.38","B.3.R.30",29,"B.3.R.30",0.0191500148896291,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus denitrificans"
"B.3.R.30-8K-bin.39","B.3.R.30",39,"B.3.R.30",0.0239223370294648,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium mustelae"
"B.3.R.30-8K-bin.4","B.3.R.30",29,"B.3.R.30",0.0223914996484046,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus denitrificans"
"B.3.R.30-8K-bin.40","B.3.R.30",39,"B.3.R.30",0.0244177571130302,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium mustelae"
"B.3.R.30-8K-bin.5","B.3.R.30",40,"B.3.R.30",0.0335813937193292,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio fluvialis"
"B.3.R.30-8K-bin.6","B.3.R.30",20,"B.3.R.30",0.00595631874983838,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Staphylothermus","Staphylothermus hellenicus"
"B.3.R.30-8K-bin.7","B.3.R.30",20,"B.3.R.30",0.00595631874983838,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Staphylothermus","Staphylothermus hellenicus"
"B.3.R.30-8K-bin.8","B.3.R.30",40,"B.3.R.30",0.0335813937193292,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio fluvialis"
"B.3.R.30-8K-bin.9","B.3.R.30",39,"B.3.R.30",0.0239223370294648,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium mustelae"
"B.3.R.30-DT-bin.1","B.3.R.30",30,"B.3.R.30",0.0180359202916866,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Octadecabacter","Octadecabacter antarcticus"
"B.3.R.30-DT-bin.10","B.3.R.30",7,"B.3.R.30",0.00251487086062056,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium kashiwanohense_A"
"B.3.R.30-DT-bin.13","B.3.R.30",42,"B.3.R.30",0.0157499409836831,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacter_C","Helicobacter_C cinaedi"
"B.3.R.30-DT-bin.15","B.3.R.30",16,"B.3.R.30",0.0103853035607484,"Archaea","Halobacterota","Halobacteria","Halobacteriales","Haloarculaceae","Haloarcula","Haloarcula marismortui"
"B.3.R.30-DT-bin.17","B.3.R.30",10,"B.3.R.30",0.00534114767759324,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter_B","Erythrobacter_B gangjinensis"
"B.3.R.30-DT-bin.18","B.3.R.30",31,"B.3.R.30",0.0280050149271659,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter phenanthrenivorans"
"B.3.R.30-DT-bin.19","B.3.R.30",5,"B.3.R.30",0.0010929071145734,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Desulfurococcus","Desulfurococcus amylolyticus"
"B.3.R.30-DT-bin.2","B.3.R.30",34,"B.3.R.30",0.0260129243648551,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Porphyrobacter_A","Porphyrobacter_A atlanticus"
"B.3.R.30-DT-bin.20","B.3.R.30",39,"B.3.R.30",0.0336224674075613,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio fluvialis"
"B.3.R.30-DT-bin.22","B.3.R.30",16,"B.3.R.30",0.0106600067900045,"Bacteria","Firmicutes","Bacilli","Bacillales","Aeribacillaceae","Aeribacillus","Aeribacillus pallidus"
"B.3.R.30-DT-bin.23","B.3.R.30",37,"B.3.R.30",0.0218146996090325,"Archaea","Halobacterota","Halobacteria","Halobacteriales","Haloarculaceae","Halorhabdus","Halorhabdus utahensis"
"B.3.R.30-DT-bin.24","B.3.R.30",11,"B.3.R.30",0.00689567500068818,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium vitaeruminis"
"B.3.R.30-DT-bin.25","B.3.R.30",23,"B.3.R.30",0.00945682466356529,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacter_A","Helicobacter_A bilis_A"
"B.3.R.30-DT-bin.26","B.3.R.30",22,"B.3.R.30",0.00727968562445936,"Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Staphylothermus","Staphylothermus hellenicus"
"B.3.R.30-DT-bin.28","B.3.R.30",39,"B.3.R.30",0.0259119251331099,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium mustelae"
"B.3.R.30-DT-bin.29","B.3.R.30",27,"B.3.R.30",0.0106339144876508,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Wolinella","Wolinella succinogenes"
"B.3.R.30-DT-bin.30","B.3.R.30",8,"B.3.R.30",0.00678983768218942,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Micrococcaceae","Sinomonas","Sinomonas atrocyanea"
"B.3.R.30-DT-bin.31","B.3.R.30",17,"B.3.R.30",0.010197218767439,"Archaea","Halobacterota","Halobacteria","Halobacteriales","Haloarculaceae","Halomicrobium","Halomicrobium mukohataei"
"B.3.R.30-DT-bin.4","B.3.R.30",32,"B.3.R.30",0.0200168665714064,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella","Brucella melitensis"
"B.3.R.30-DT-bin.5","B.3.R.30",30,"B.3.R.30",0.0225394450047171,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus amyloliquefaciens"
"B.3.R.30-DT-bin.6","B.3.R.30",40,"B.3.R.30",0.0218114964619405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Planktomarina","Planktomarina temperata"
"B.3.R.30-DT-bin.7","B.3.R.30",18,"B.3.R.30",0.0150978002554176,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus paralicheniformis"
"B.3.R.30-DT-bin.8","B.3.R.30",34,"B.3.R.30",0.0149544927891654,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Riemerella","Riemerella anatipestifer"
"B.3.R.30-DT-bin.9","B.3.R.30",29,"B.3.R.30",0.0202787572122944,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus denitrificans"
"B.3.R.30-MM-bin.10","B.3.R.30",18,"B.3.R.30",0.0149235624000581,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus paralicheniformis"
"B.3.R.30-MM-bin.13","B.3.R.30",39,"B.3.R.30",0.0245259634257324,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium mustelae"
"B.3.R.30-MM-bin.15","B.3.R.30",39,"B.3.R.30",0.0224280355449229,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter_A","Erythrobacter_A flavus"
"B.3.R.30-MM-bin.16","B.3.R.30",31,"B.3.R.30",0.0227320008575092,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus amyloliquefaciens"
"B.3.R.30-MM-bin.17","B.3.R.30",14,"B.3.R.30",0.00881586158400629,"Bacteria","Firmicutes","Bacilli","Bacillales","Aeribacillaceae","Aeribacillus","Aeribacillus pallidus"
"B.3.R.30-MM-bin.19","B.3.R.30",32,"B.3.R.30",0.0128018778449827,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Riemerella","Riemerella anatipestifer"
"B.3.R.30-MM-bin.2","B.3.R.30",22,"B.3.R.30",0.00866284457813135,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacter_A","Helicobacter_A bilis_A"
