Bin Id	Community	Abundance_distribution	Taxonomic_distribution	Depth	Pipeline	Marker lineage	Completeness	Contamination	Strain heterogeneity
C.2.R.60-MM-bin.4	C	2	R	60	MM	o__Rhizobiales (UID3447)	99.6	0.8	0
C.2.R.60-MM-bin.5	C	2	R	60	MM	c__Alphaproteobacteria (UID3422)	99.68	0	0
C.2.R.60-MM-bin.6	C	2	R	60	MM	o__Burkholderiales (UID4001)	99.55	1.8	0
C.2.R.60-MM-bin.7	C	2	R	60	MM	c__Alphaproteobacteria (UID3422)	91.74	5.71	28
C.2.R.60-MM-bin.8	C	2	R	60	MM	f__Rhodobacteraceae (UID3340)	98.11	0.61	0
C.2.R.60-MM-bin.9	C	2	R	60	MM	c__Alphaproteobacteria (UID3422)	99.76	0	0
C.2.V.60-8K-bin.1	C	2	V	60	8K	f__Rhodobacteraceae (UID3340)	94.77	0.61	0
C.2.V.60-8K-bin.10	C	2	V	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.2.V.60-8K-bin.11	C	2	V	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.2.V.60-8K-bin.12	C	2	V	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.2.V.60-8K-bin.13	C	2	V	60	8K	f__Rhodobacteraceae (UID3340)	94.77	0.61	0
C.2.V.60-8K-bin.2	C	2	V	60	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.2.V.60-8K-bin.3	C	2	V	60	8K	k__Bacteria (UID3187)	96.58	0.85	0
C.2.V.60-8K-bin.4	C	2	V	60	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.2.V.60-8K-bin.5	C	2	V	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.2.V.60-8K-bin.6	C	2	V	60	8K	f__Rhodobacteraceae (UID3340)	98.41	0.61	0
C.2.V.60-8K-bin.7	C	2	V	60	8K	f__Rhodobacteraceae (UID3340)	85.45	0.48	0
C.2.V.60-8K-bin.8	C	2	V	60	8K	f__Rhodobacteraceae (UID3340)	94.77	0.61	0
C.2.V.60-8K-bin.9	C	2	V	60	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.2.V.60-DT-bin.1	C	2	V	60	DT	f__Rhodobacteraceae (UID3340)	98.11	0	0
C.2.V.60-DT-bin.10	C	2	V	60	DT	p__Cyanobacteria (UID2189)	98	2.03	70.83
C.2.V.60-DT-bin.11	C	2	V	60	DT	c__Alphaproteobacteria (UID3422)	99.97	0.03	100
C.2.V.60-DT-bin.12	C	2	V	60	DT	k__Bacteria (UID3187)	95.69	6.94	20
C.2.V.60-DT-bin.13	C	2	V	60	DT	p__Euryarchaeota (UID49)	98.53	0	0
C.2.V.60-DT-bin.14	C	2	V	60	DT	p__Euryarchaeota (UID49)	100	2.61	20
C.2.V.60-DT-bin.15	C	2	V	60	DT	f__Rhodobacteraceae (UID3340)	99.09	0.63	25
C.2.V.60-DT-bin.16	C	2	V	60	DT	f__Streptomycetaceae (UID2048)	81.56	3.36	23.08
C.2.V.60-DT-bin.17	C	2	V	60	DT	k__Bacteria (UID2993)	98.98	0	0
C.2.V.60-DT-bin.18	C	2	V	60	DT	k__Bacteria (UID3187)	87.07	1.72	0
C.2.V.60-DT-bin.19	C	2	V	60	DT	k__Bacteria (UID3187)	99.15	11.97	0
C.2.V.60-DT-bin.2	C	2	V	60	DT	o__Chlamydiales (UID2994)	96.6	0.08	80
C.2.V.60-DT-bin.20	C	2	V	60	DT	f__Rhodobacteraceae (UID3340)	99.29	1.67	33.33
C.2.V.60-DT-bin.21	C	2	V	60	DT	p__Cyanobacteria (UID2189)	95.27	0.52	50
C.2.V.60-DT-bin.3	C	2	V	60	DT	c__Alphaproteobacteria (UID3422)	99.65	0.43	0
C.2.V.60-DT-bin.4	C	2	V	60	DT	o__Chlamydiales (UID2994)	97.91	0.81	75
C.2.V.60-DT-bin.5	C	2	V	60	DT	o__Burkholderiales (UID4001)	99.15	3.47	10
C.2.V.60-DT-bin.6	C	2	V	60	DT	c__Alphaproteobacteria (UID3422)	99.32	1.44	28.57
C.2.V.60-DT-bin.7	C	2	V	60	DT	f__Spirochaetaceae (UID2512)	51.42	14.78	70.27
C.2.V.60-DT-bin.8	C	2	V	60	DT	k__Archaea (UID2)	97.2	13.08	50
C.2.V.60-DT-bin.9	C	2	V	60	DT	p__Cyanobacteria (UID2189)	96.75	4.89	43.33
C.2.V.60-MM-bin.1	C	2	V	60	MM	c__Alphaproteobacteria (UID3422)	98.7	0.92	0
C.2.V.60-MM-bin.10	C	2	V	60	MM	f__Rhodobacteraceae (UID3340)	98.41	0	0
C.2.V.60-MM-bin.11	C	2	V	60	MM	f__Rhodobacteraceae (UID3340)	99.29	0.61	0
C.2.V.60-MM-bin.12	C	2	V	60	MM	f__Spirochaetaceae (UID2512)	97.1	2.71	33.33
C.2.V.60-MM-bin.13	C	2	V	60	MM	k__Bacteria (UID3187)	99.15	0.85	0
C.2.V.60-MM-bin.14	C	2	V	60	MM	c__Alphaproteobacteria (UID3422)	99.7	0.16	0
C.2.V.60-MM-bin.2	C	2	V	60	MM	c__Alphaproteobacteria (UID3422)	99.35	0.68	100
C.2.V.60-MM-bin.3	C	2	V	60	MM	k__Bacteria (UID3187)	87.07	0.86	0
C.2.V.60-MM-bin.4	C	2	V	60	MM	f__Spirochaetaceae (UID2512)	82.73	3.04	14.29
C.2.V.60-MM-bin.5	C	2	V	60	MM	p__Cyanobacteria (UID2189)	98	0.96	20
C.2.V.60-MM-bin.6	C	2	V	60	MM	p__Cyanobacteria (UID2189)	94.56	0.41	0
C.2.V.60-MM-bin.7	C	2	V	60	MM	f__Rhodobacteraceae (UID3340)	98.79	0.48	0
C.2.V.60-MM-bin.8	C	2	V	60	MM	k__Bacteria (UID3187)	98.28	2.63	0
C.2.V.60-MM-bin.9	C	2	V	60	MM	p__Cyanobacteria (UID2189)	94.75	5.41	54.29
C.3.C.60-8K-bin.1	C	3	C	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.C.60-8K-bin.10	C	3	C	60	8K	k__Archaea (UID146)	99.26	0	0
C.3.C.60-8K-bin.11	C	3	C	60	8K	k__Archaea (UID146)	99.26	0	0
C.3.C.60-8K-bin.12	C	3	C	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.C.60-8K-bin.13	C	3	C	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.C.60-8K-bin.14	C	3	C	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.C.60-8K-bin.15	C	3	C	60	8K	g__Bacillus (UID864)	99.59	0	0
C.3.C.60-8K-bin.16	C	3	C	60	8K	k__Archaea (UID146)	99.26	0	0
C.3.C.60-8K-bin.17	C	3	C	60	8K	k__Bacteria (UID209)	100	1.75	0
C.3.C.60-8K-bin.18	C	3	C	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.3.C.60-8K-bin.19	C	3	C	60	8K	o__Rhizobiales (UID3447)	99.6	0.8	0
C.3.C.60-8K-bin.2	C	3	C	60	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.3.C.60-8K-bin.20	C	3	C	60	8K	o__Rhizobiales (UID3447)	99.6	0.8	0
C.3.C.60-8K-bin.21	C	3	C	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.C.60-8K-bin.22	C	3	C	60	8K	k__Bacteria (UID209)	100	1.75	0
C.3.C.60-8K-bin.23	C	3	C	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.C.60-8K-bin.24	C	3	C	60	8K	f__Rhodobacteraceae (UID3340)	98.41	0.61	0
C.3.C.60-8K-bin.25	C	3	C	60	8K	k__Bacteria (UID209)	100	0	0
C.3.C.60-8K-bin.26	C	3	C	60	8K	f__Rhodobacteraceae (UID3340)	96.89	0.61	0
C.3.C.60-8K-bin.27	C	3	C	60	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.3.C.60-8K-bin.28	C	3	C	60	8K	k__Archaea (UID146)	99.26	0	0
C.3.C.60-8K-bin.29	C	3	C	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.C.60-8K-bin.3	C	3	C	60	8K	o__Rhizobiales (UID3447)	99.6	0.8	0
C.3.C.60-8K-bin.30	C	3	C	60	8K	k__Bacteria (UID209)	100	1.75	0
C.3.C.60-8K-bin.31	C	3	C	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.3.C.60-8K-bin.32	C	3	C	60	8K	g__Bacillus (UID864)	99.59	0	0
C.3.C.60-8K-bin.33	C	3	C	60	8K	f__Rhodobacteraceae (UID3340)	98.11	0.3	0
C.3.C.60-8K-bin.34	C	3	C	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.3.C.60-8K-bin.35	C	3	C	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.C.60-8K-bin.36	C	3	C	60	8K	k__Bacteria (UID209)	100	0	0
C.3.C.60-8K-bin.37	C	3	C	60	8K	k__Bacteria (UID3187)	99.15	0.85	0
C.3.C.60-8K-bin.38	C	3	C	60	8K	f__Rhodobacteraceae (UID3340)	98.11	0.3	0
C.3.C.60-8K-bin.39	C	3	C	60	8K	k__Bacteria (UID209)	100	0	0
C.3.C.60-8K-bin.4	C	3	C	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.C.60-8K-bin.40	C	3	C	60	8K	k__Bacteria (UID209)	100	0	0
C.3.C.60-8K-bin.41	C	3	C	60	8K	o__Rhizobiales (UID3447)	99.6	0.8	0
C.3.C.60-8K-bin.42	C	3	C	60	8K	g__Bacillus (UID864)	99.59	0	0
C.3.C.60-8K-bin.43	C	3	C	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.C.60-8K-bin.44	C	3	C	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.C.60-8K-bin.5	C	3	C	60	8K	k__Bacteria (UID209)	100	1.75	0
C.3.C.60-8K-bin.6	C	3	C	60	8K	g__Bacillus (UID864)	99.59	0	0
C.3.C.60-8K-bin.7	C	3	C	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.C.60-8K-bin.8	C	3	C	60	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.3.C.60-8K-bin.9	C	3	C	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.3.C.60-DT-bin.1	C	3	C	60	DT	f__Rhodobacteraceae (UID3340)	95.83	0.02	100
C.3.C.60-DT-bin.10	C	3	C	60	DT	p__Euryarchaeota (UID49)	85.46	4.58	57.14
C.3.C.60-DT-bin.11	C	3	C	60	DT	k__Archaea (UID2)	71.11	14.49	0
C.3.C.60-DT-bin.12	C	3	C	60	DT	k__Bacteria (UID209)	100	1.75	0
C.3.C.60-DT-bin.13	C	3	C	60	DT	f__Rhodobacteraceae (UID3340)	98.79	0.78	0
C.3.C.60-DT-bin.14	C	3	C	60	DT	k__Archaea (UID146)	99.26	2.21	33.33
C.3.C.60-DT-bin.15	C	3	C	60	DT	k__Archaea (UID2)	53.12	21.94	0
C.3.C.60-DT-bin.16	C	3	C	60	DT	k__Bacteria (UID209)	100	2.51	0
C.3.C.60-DT-bin.17	C	3	C	60	DT	f__Rhodobacteraceae (UID3340)	99.29	1.94	44.44
C.3.C.60-DT-bin.18	C	3	C	60	DT	g__Bacillus (UID864)	99.59	0	0
C.3.C.60-DT-bin.19	C	3	C	60	DT	c__Alphaproteobacteria (UID3422)	60.48	10.31	0
C.3.C.60-DT-bin.2	C	3	C	60	DT	o__Rhizobiales (UID3447)	99.6	0.8	0
C.3.C.60-DT-bin.20	C	3	C	60	DT	k__Bacteria (UID3187)	99.15	0.85	0
C.3.C.60-DT-bin.21	C	3	C	60	DT	k__Archaea (UID146)	100	0	0
C.3.C.60-DT-bin.22	C	3	C	60	DT	k__Bacteria (UID3187)	90.52	2.23	0
C.3.C.60-DT-bin.23	C	3	C	60	DT	f__Enterobacteriaceae (UID5054)	99.44	0.08	0
C.3.C.60-DT-bin.24	C	3	C	60	DT	o__Rhizobiales (UID3450)	97.72	3.68	84.21
C.3.C.60-DT-bin.25	C	3	C	60	DT	c__Gammaproteobacteria (UID4387)	100	0.91	50
C.3.C.60-DT-bin.26	C	3	C	60	DT	g__Streptomyces (UID2052)	99.91	0	0
C.3.C.60-DT-bin.27	C	3	C	60	DT	k__Bacteria (UID209)	96.55	0.47	0
C.3.C.60-DT-bin.3	C	3	C	60	DT	f__Spirochaetaceae (UID2512)	95.97	0.81	0
C.3.C.60-DT-bin.4	C	3	C	60	DT	k__Bacteria (UID3187)	98.28	10.82	0
C.3.C.60-DT-bin.5	C	3	C	60	DT	p__Euryarchaeota (UID49)	95.42	15.03	15.62
C.3.C.60-DT-bin.6	C	3	C	60	DT	p__Euryarchaeota (UID49)	99.35	0	0
C.3.C.60-DT-bin.7	C	3	C	60	DT	k__Archaea (UID146)	78.7	1.1	50
C.3.C.60-DT-bin.8	C	3	C	60	DT	f__Enterobacteriaceae (UID5103)	99.18	0.45	20
C.3.C.60-DT-bin.9	C	3	C	60	DT	c__Alphaproteobacteria (UID3422)	99.82	0.41	25
C.3.C.60-MM-bin.1	C	3	C	60	MM	f__Spirochaetaceae (UID2512)	99.19	0	0
C.3.C.60-MM-bin.10	C	3	C	60	MM	k__Bacteria (UID3187)	99.15	0.85	0
C.3.C.60-MM-bin.11	C	3	C	60	MM	k__Bacteria (UID2993)	98.98	0	0
C.3.C.60-MM-bin.12	C	3	C	60	MM	c__Gammaproteobacteria (UID4387)	99.44	0.56	0
C.3.C.60-MM-bin.13	C	3	C	60	MM	k__Bacteria (UID209)	96.55	0.47	0
C.3.C.60-MM-bin.14	C	3	C	60	MM	f__Rhodobacteraceae (UID3340)	98.99	0.61	0
C.3.C.60-MM-bin.15	C	3	C	60	MM	k__Bacteria (UID3187)	99.14	3.07	20
C.3.C.60-MM-bin.16	C	3	C	60	MM	p__Cyanobacteria (UID2189)	98	0.74	0
C.3.C.60-MM-bin.17	C	3	C	60	MM	c__Alphaproteobacteria (UID3422)	96.55	0.49	0
C.3.C.60-MM-bin.18	C	3	C	60	MM	c__Alphaproteobacteria (UID3422)	99.7	0.32	100
C.3.C.60-MM-bin.19	C	3	C	60	MM	f__Spirochaetaceae (UID2512)	100	0.81	0
C.3.C.60-MM-bin.2	C	3	C	60	MM	p__Cyanobacteria (UID2189)	94.12	1.56	45.45
C.3.C.60-MM-bin.20	C	3	C	60	MM	k__Bacteria (UID209)	100	1.75	0
C.3.C.60-MM-bin.21	C	3	C	60	MM	g__Bacillus (UID864)	99.59	0	0
C.3.C.60-MM-bin.22	C	3	C	60	MM	g__Streptomyces (UID2052)	96.35	0.36	100
C.3.C.60-MM-bin.23	C	3	C	60	MM	f__Enterobacteriaceae (UID5054)	99.48	0.08	0
C.3.C.60-MM-bin.24	C	3	C	60	MM	f__Enterobacteriaceae (UID5103)	99.89	0.39	0
C.3.C.60-MM-bin.25	C	3	C	60	MM	k__Archaea (UID2)	99.07	38.7	0
C.3.C.60-MM-bin.3	C	3	C	60	MM	o__Burkholderiales (UID4001)	99.15	1.8	0
C.3.C.60-MM-bin.4	C	3	C	60	MM	root (UID1)	0	0	0
C.3.C.60-MM-bin.5	C	3	C	60	MM	f__Rhodobacteraceae (UID3340)	98.11	0	0
C.3.C.60-MM-bin.6	C	3	C	60	MM	f__Spirochaetaceae (UID2512)	88.33	6.3	46.15
C.3.C.60-MM-bin.7	C	3	C	60	MM	f__Rhodobacteraceae (UID3340)	98.79	0.48	0
C.3.C.60-MM-bin.8	C	3	C	60	MM	p__Cyanobacteria (UID2189)	75	1.38	70
C.3.C.60-MM-bin.9	C	3	C	60	MM	k__Bacteria (UID3187)	87.93	0.86	0
C.3.N.60-8K-bin.1	C	3	N	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.N.60-8K-bin.10	C	3	N	60	8K	f__Spirochaetaceae (UID2512)	100	0	0
C.3.N.60-8K-bin.11	C	3	N	60	8K	p__Cyanobacteria (UID2189)	99.22	0	0
C.3.N.60-8K-bin.12	C	3	N	60	8K	o__Rhizobiales (UID3450)	99.92	0.25	0
C.3.N.60-8K-bin.13	C	3	N	60	8K	o__Burkholderiales (UID4002)	93.18	0.62	0
C.3.N.60-8K-bin.14	C	3	N	60	8K	g__Bacillus (UID864)	99.59	0	0
C.3.N.60-8K-bin.15	C	3	N	60	8K	g__Bacillus (UID864)	99.59	0	0
C.3.N.60-8K-bin.16	C	3	N	60	8K	k__Bacteria (UID203)	79.31	0	0
C.3.N.60-8K-bin.17	C	3	N	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.N.60-8K-bin.18	C	3	N	60	8K	k__Bacteria (UID209)	100	0	0
C.3.N.60-8K-bin.19	C	3	N	60	8K	k__Archaea (UID146)	99.26	0	0
C.3.N.60-8K-bin.2	C	3	N	60	8K	o__Burkholderiales (UID4001)	97.95	1.4	0
C.3.N.60-8K-bin.20	C	3	N	60	8K	k__Bacteria (UID209)	100	0	0
C.3.N.60-8K-bin.21	C	3	N	60	8K	f__Spirochaetaceae (UID2512)	100	0	0
C.3.N.60-8K-bin.22	C	3	N	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.N.60-8K-bin.23	C	3	N	60	8K	o__Burkholderiales (UID4001)	97.95	1.4	0
C.3.N.60-8K-bin.24	C	3	N	60	8K	k__Bacteria (UID3187)	99.15	0.85	0
C.3.N.60-8K-bin.25	C	3	N	60	8K	f__Spirochaetaceae (UID2512)	100	0	0
C.3.N.60-8K-bin.26	C	3	N	60	8K	k__Archaea (UID146)	99.26	0	0
C.3.N.60-8K-bin.27	C	3	N	60	8K	f__Rhodobacteraceae (UID3340)	93.86	0	0
C.3.N.60-8K-bin.28	C	3	N	60	8K	k__Archaea (UID146)	88.97	0.74	0
C.3.N.60-8K-bin.29	C	3	N	60	8K	p__Cyanobacteria (UID2189)	99.22	0	0
C.3.N.60-8K-bin.3	C	3	N	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.N.60-8K-bin.30	C	3	N	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.N.60-8K-bin.31	C	3	N	60	8K	k__Bacteria (UID3187)	87.93	0.86	0
C.3.N.60-8K-bin.32	C	3	N	60	8K	k__Bacteria (UID3187)	87.93	0.86	0
C.3.N.60-8K-bin.33	C	3	N	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.N.60-8K-bin.34	C	3	N	60	8K	o__Burkholderiales (UID4002)	93.18	0.62	0
C.3.N.60-8K-bin.35	C	3	N	60	8K	f__Spirochaetaceae (UID2512)	100	0	0
C.3.N.60-8K-bin.36	C	3	N	60	8K	k__Bacteria (UID3187)	99.15	0.85	0
C.3.N.60-8K-bin.37	C	3	N	60	8K	k__Bacteria (UID203)	79.31	0	0
C.3.N.60-8K-bin.38	C	3	N	60	8K	k__Archaea (UID146)	88.97	0.74	0
C.3.N.60-8K-bin.39	C	3	N	60	8K	g__Bacillus (UID864)	99.59	0	0
C.3.N.60-8K-bin.4	C	3	N	60	8K	k__Bacteria (UID209)	100	0	0
C.3.N.60-8K-bin.40	C	3	N	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.N.60-8K-bin.41	C	3	N	60	8K	k__Archaea (UID146)	99.26	0	0
C.3.N.60-8K-bin.42	C	3	N	60	8K	k__Bacteria (UID3187)	99.15	0.85	0
C.3.N.60-8K-bin.43	C	3	N	60	8K	p__Cyanobacteria (UID2189)	99.22	0	0
C.3.N.60-8K-bin.44	C	3	N	60	8K	o__Burkholderiales (UID4002)	93.18	0.62	0
C.3.N.60-8K-bin.45	C	3	N	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.N.60-8K-bin.46	C	3	N	60	8K	p__Cyanobacteria (UID2189)	99.22	0	0
C.3.N.60-8K-bin.47	C	3	N	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.N.60-8K-bin.48	C	3	N	60	8K	k__Archaea (UID146)	88.97	0.74	0
C.3.N.60-8K-bin.49	C	3	N	60	8K	k__Archaea (UID146)	99.26	0	0
C.3.N.60-8K-bin.5	C	3	N	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.N.60-8K-bin.50	C	3	N	60	8K	k__Bacteria (UID209)	100	0	0
C.3.N.60-8K-bin.51	C	3	N	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.N.60-8K-bin.52	C	3	N	60	8K	o__Burkholderiales (UID4001)	97.95	1.4	0
C.3.N.60-8K-bin.53	C	3	N	60	8K	k__Bacteria (UID203)	79.31	0	0
C.3.N.60-8K-bin.54	C	3	N	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.N.60-8K-bin.55	C	3	N	60	8K	k__Archaea (UID146)	88.97	0.74	0
C.3.N.60-8K-bin.56	C	3	N	60	8K	k__Bacteria (UID3187)	99.15	0.85	0
C.3.N.60-8K-bin.57	C	3	N	60	8K	k__Bacteria (UID203)	79.31	0	0
C.3.N.60-8K-bin.58	C	3	N	60	8K	k__Bacteria (UID3187)	87.93	0.86	0
C.3.N.60-8K-bin.6	C	3	N	60	8K	g__Bacillus (UID864)	99.59	0	0
C.3.N.60-8K-bin.7	C	3	N	60	8K	k__Bacteria (UID3187)	87.93	0.86	0
C.3.N.60-8K-bin.8	C	3	N	60	8K	o__Burkholderiales (UID4002)	93.18	0.62	0
C.3.N.60-8K-bin.9	C	3	N	60	8K	o__Burkholderiales (UID4001)	97.95	1.4	0
C.3.N.60-DT-bin.1	C	3	N	60	DT	k__Archaea (UID146)	100	0.74	0
C.3.N.60-DT-bin.10	C	3	N	60	DT	f__Rhodobacteraceae (UID3340)	98.41	0	0
C.3.N.60-DT-bin.11	C	3	N	60	DT	f__Rhodobacteraceae (UID3340)	98.79	0.48	0
C.3.N.60-DT-bin.12	C	3	N	60	DT	k__Bacteria (UID209)	98.28	0	0
C.3.N.60-DT-bin.13	C	3	N	60	DT	p__Cyanobacteria (UID2189)	99.44	0.56	0
C.3.N.60-DT-bin.14	C	3	N	60	DT	o__Burkholderiales (UID4001)	98.75	1.4	0
C.3.N.60-DT-bin.15	C	3	N	60	DT	o__Rhizobiales (UID3450)	99.92	0.25	0
C.3.N.60-DT-bin.16	C	3	N	60	DT	g__Bacillus (UID864)	99.59	0	0
C.3.N.60-DT-bin.17	C	3	N	60	DT	f__Spirochaetaceae (UID2512)	100	0	0
C.3.N.60-DT-bin.18	C	3	N	60	DT	k__Bacteria (UID203)	97.65	18.75	75.86
C.3.N.60-DT-bin.19	C	3	N	60	DT	k__Bacteria (UID203)	63.48	29.54	0
C.3.N.60-DT-bin.2	C	3	N	60	DT	o__Burkholderiales (UID4002)	99.95	0.62	0
C.3.N.60-DT-bin.20	C	3	N	60	DT	f__Rhodobacteraceae (UID3340)	99.29	1.82	42.86
C.3.N.60-DT-bin.21	C	3	N	60	DT	k__Bacteria (UID209)	96.55	0.47	0
C.3.N.60-DT-bin.22	C	3	N	60	DT	k__Bacteria (UID3187)	99.15	0.85	0
C.3.N.60-DT-bin.3	C	3	N	60	DT	o__Rhizobiales (UID3447)	100	0.8	0
C.3.N.60-DT-bin.4	C	3	N	60	DT	f__Spirochaetaceae (UID2512)	100	0	0
C.3.N.60-DT-bin.5	C	3	N	60	DT	f__Enterobacteriaceae (UID5103)	94.52	0.69	0
C.3.N.60-DT-bin.6	C	3	N	60	DT	g__Streptomyces (UID2052)	95.64	0	0
C.3.N.60-DT-bin.7	C	3	N	60	DT	k__Bacteria (UID3187)	100	0.86	0
C.3.N.60-DT-bin.8	C	3	N	60	DT	k__Archaea (UID146)	100	0	0
C.3.N.60-DT-bin.9	C	3	N	60	DT	k__Archaea (UID2)	52.19	21.94	0
C.3.N.60-MM-bin.1	C	3	N	60	MM	p__Cyanobacteria (UID2189)	98.11	0.33	0
C.3.N.60-MM-bin.10	C	3	N	60	MM	k__Bacteria (UID203)	100	9.48	61.9
C.3.N.60-MM-bin.11	C	3	N	60	MM	f__Enterobacteriaceae (UID5103)	98.28	0.39	0
C.3.N.60-MM-bin.12	C	3	N	60	MM	k__Bacteria (UID3187)	99.15	0.85	0
C.3.N.60-MM-bin.13	C	3	N	60	MM	f__Spirochaetaceae (UID2512)	100	0	0
C.3.N.60-MM-bin.14	C	3	N	60	MM	g__Bacillus (UID864)	99.59	0.42	0
C.3.N.60-MM-bin.15	C	3	N	60	MM	f__Rhodobacteraceae (UID3340)	98.69	0.61	0
C.3.N.60-MM-bin.16	C	3	N	60	MM	k__Bacteria (UID209)	96.55	0.47	0
C.3.N.60-MM-bin.17	C	3	N	60	MM	k__Bacteria (UID209)	100	0	0
C.3.N.60-MM-bin.18	C	3	N	60	MM	f__Rhodobacteraceae (UID3340)	98.18	0.48	0
C.3.N.60-MM-bin.19	C	3	N	60	MM	k__Bacteria (UID3187)	87.93	0.86	0
C.3.N.60-MM-bin.2	C	3	N	60	MM	g__Streptomyces (UID2052)	94.93	0	0
C.3.N.60-MM-bin.3	C	3	N	60	MM	o__Rhizobiales (UID3450)	99.1	0.25	0
C.3.N.60-MM-bin.4	C	3	N	60	MM	f__Spirochaetaceae (UID2512)	100	0	0
C.3.N.60-MM-bin.5	C	3	N	60	MM	f__Rhodobacteraceae (UID3340)	98.11	0	0
C.3.N.60-MM-bin.6	C	3	N	60	MM	o__Burkholderiales (UID4002)	96.76	0.62	0
C.3.N.60-MM-bin.7	C	3	N	60	MM	k__Bacteria (UID2993)	98.98	0	0
C.3.N.60-MM-bin.8	C	3	N	60	MM	g__Streptomyces (UID2052)	94.93	0	0
C.3.N.60-MM-bin.9	C	3	N	60	MM	o__Rhizobiales (UID3447)	98.8	1.2	33.33
C.3.R.10-8K-bin.1	C	3	R	10	8K	k__Archaea (UID146)	99.26	0	0
C.3.R.10-8K-bin.10	C	3	R	10	8K	k__Bacteria (UID209)	97.37	5.26	66.67
C.3.R.10-8K-bin.11	C	3	R	10	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.10-8K-bin.12	C	3	R	10	8K	k__Bacteria (UID209)	97.37	5.26	66.67
C.3.R.10-8K-bin.13	C	3	R	10	8K	k__Archaea (UID146)	99.26	0	0
C.3.R.10-8K-bin.14	C	3	R	10	8K	f__Enterobacteriaceae (UID5054)	98.15	1.05	33.33
C.3.R.10-8K-bin.15	C	3	R	10	8K	k__Bacteria (UID209)	97.37	5.26	66.67
C.3.R.10-8K-bin.16	C	3	R	10	8K	p__Euryarchaeota (UID49)	98.69	0	0
C.3.R.10-8K-bin.17	C	3	R	10	8K	k__Bacteria (UID209)	100	0	0
C.3.R.10-8K-bin.18	C	3	R	10	8K	g__Streptomyces (UID2052)	99.61	0.71	100
C.3.R.10-8K-bin.19	C	3	R	10	8K	p__Euryarchaeota (UID49)	98.04	0	0
C.3.R.10-8K-bin.2	C	3	R	10	8K	f__Enterobacteriaceae (UID5054)	98.15	1.05	33.33
C.3.R.10-8K-bin.20	C	3	R	10	8K	g__Bacillus (UID864)	96.27	0.41	100
C.3.R.10-8K-bin.21	C	3	R	10	8K	p__Euryarchaeota (UID49)	98.04	0	0
C.3.R.10-8K-bin.22	C	3	R	10	8K	k__Bacteria (UID209)	100	0	0
C.3.R.10-8K-bin.23	C	3	R	10	8K	o__Rhizobiales (UID3447)	77.88	1.2	0
C.3.R.10-8K-bin.24	C	3	R	10	8K	k__Archaea (UID146)	99.26	0	0
C.3.R.10-8K-bin.25	C	3	R	10	8K	g__Bacillus (UID864)	96.27	0.41	100
C.3.R.10-8K-bin.26	C	3	R	10	8K	p__Euryarchaeota (UID49)	98.04	0	0
C.3.R.10-8K-bin.27	C	3	R	10	8K	g__Streptomyces (UID2052)	99.61	0.71	100
